ICD10	OMIM
ICD-10:Q93.5	OMIM:612313
ICD-10:L98.8	OMIM:301845
ICD-10:Q75.4	OMIM:301950
ICD-10:Q87.8	OMIM:207780
ICD-10:Q77.7	OMIM:602611
ICD-10:E75.2	OMIM:615651
ICD-10:G71.0	OMIM:601419
ICD-10:Q87.8	OMIM:300261
ICD-10:B07	OMIM:305350
ICD-10:B07	OMIM:226400
ICD-10:B07	OMIM:618267
ICD-10:B07	OMIM:618309
ICD-10:B07	OMIM:618231
ICD-10:Q87.8	OMIM:133705
ICD-10:Q76.0	OMIM:600145
ICD-10:Q87.1	OMIM:266280
ICD-10:Q87.8	OMIM:179270
ICD-10:Q87.8	OMIM:249620
ICD-10:Q82.4	OMIM:257980
ICD-10:Q82.4	OMIM:273400
ICD-10:D16.5	OMIM:164330
ICD-10:E70.3	OMIM:257790
ICD-10:Q87.8	OMIM:604916
ICD-10:E75.4	OMIM:609055
ICD-10:E75.4	OMIM:204200
ICD-10:D64.0	OMIM:615234
ICD-10:K76.0	OMIM:619324
ICD-10:K76.0	OMIM:614480
ICD-10:G40.0	OMIM:132090
ICD-10:Q04.3	OMIM:614115
ICD-10:Q87.3	OMIM:312870
ICD-10:D12.6	OMIM:612242
ICD-10:E34.3	OMIM:270450
ICD-10:Q87.5	OMIM:615877
ICD-10:L30.8	OMIM:148370
ICD-10:Q82.4	OMIM:112300
ICD-10:Q04.8	OMIM:225755
ICD-10:Q87.1	OMIM:112310
ICD-10:Q82.4	OMIM:191482
ICD-10:E78.3	OMIM:246650
ICD-10:G24.1	OMIM:605407
ICD-10:L81.3	OMIM:114030
ICD-10:G71.0	OMIM:253600
ICD-10:Q87.8	OMIM:256690
ICD-10:Q87.8	OMIM:616038
ICD-10:Q87.8	OMIM:256520
ICD-10:Q87.8	OMIM:123853
ICD-10:G93.4	OMIM:130950
ICD-10:Q13.8	OMIM:609049
ICD-10:Q87.5	OMIM:608612
ICD-10:G40.4	OMIM:618379
ICD-10:E83.5	OMIM:145980
ICD-10:E20.1	OMIM:203330
ICD-10:H47.2	OMIM:616732
ICD-10:H47.2	OMIM:258500
ICD-10:H47.2	OMIM:617302
ICD-10:H47.2	OMIM:616289
ICD-10:Q82.8	OMIM:244850
ICD-10:Q87.3	OMIM:617107
ICD-10:P70.2	OMIM:609069
ICD-10:C56	OMIM:273300
ICD-10:G71.0	OMIM:619473
ICD-10:G71.0	OMIM:164310
ICD-10:G71.0	OMIM:618940
ICD-10:G71.0	OMIM:619790
ICD-10:H47.2	OMIM:615722
ICD-10:E88.8	OMIM:616370
ICD-10:G11.1	OMIM:616291
ICD-10:H49.8	OMIM:135700
ICD-10:H49.8	OMIM:600638
ICD-10:H49.8	OMIM:602078
ICD-10:H49.8	OMIM:609612
ICD-10:H49.8	OMIM:616219
ICD-10:H49.8	OMIM:609384
ICD-10:H49.8	OMIM:609428
ICD-10:H47.2	OMIM:165200
ICD-10:H47.2	OMIM:500001
ICD-10:Q04.8	OMIM:618646
ICD-10:Q04.8	OMIM:251280
ICD-10:G11.4	OMIM:614898
ICD-10:Q87.8	OMIM:616728
ICD-10:Q87.8	OMIM:615599
ICD-10:D81.8	OMIM:615387
ICD-10:Q13.3	OMIM:181700
ICD-10:E71.3	OMIM:201450
ICD-10:E71.3	OMIM:302700
ICD-10:L81.8	OMIM:127400
ICD-10:G71.3	OMIM:615511
ICD-10:G71.3	OMIM:612874
ICD-10:E71.3	OMIM:614920
ICD-10:E71.3	OMIM:202370
ICD-10:E71.3	OMIM:614867
ICD-10:E71.3	OMIM:614863
ICD-10:E71.3	OMIM:614885
ICD-10:E71.3	OMIM:617370
ICD-10:E71.3	OMIM:601539
ICD-10:E71.3	OMIM:614877
ICD-10:E71.3	OMIM:614871
ICD-10:E71.3	OMIM:614873
ICD-10:E71.3	OMIM:266510
ICD-10:Q77.8	OMIM:602875
ICD-10:E79.8	OMIM:103050
ICD-10:Q55.4	OMIM:277180
ICD-10:Q55.4	OMIM:300985
ICD-10:G98	OMIM:615760
ICD-10:Q77.7	OMIM:611717
ICD-10:Q87.5	OMIM:614284
ICD-10:Q87.5	OMIM:620022
ICD-10:Q87.5	OMIM:614134
ICD-10:Q93.5	OMIM:612474
ICD-10:H40.1	OMIM:231300
ICD-10:H40.1	OMIM:610535
ICD-10:H40.1	OMIM:608696
ICD-10:H40.1	OMIM:608695
ICD-10:H40.1	OMIM:611274
ICD-10:H40.1	OMIM:137750
ICD-10:Q18.8	OMIM:600679
ICD-10:E77.8	OMIM:212066
ICD-10:G24.8	OMIM:613135
ICD-10:E77.8	OMIM:603585
ICD-10:E88.8	OMIM:616299
ICD-10:E88.8	OMIM:616859
ICD-10:E88.8	OMIM:605711
ICD-10:G40.0	OMIM:615697
ICD-10:G40.0	OMIM:614417
ICD-10:G40.0	OMIM:611630
ICD-10:Q75.8	OMIM:602483
ICD-10:Q75.8	OMIM:614669
ICD-10:Q75.8	OMIM:615706
ICD-10:Q75.8	OMIM:612798
ICD-10:Q87.8	OMIM:617527
ICD-10:Q14.0	OMIM:611308
ICD-10:Q14.0	OMIM:221900
ICD-10:Q75.8	OMIM:109500
ICD-10:K00.2	OMIM:147251
ICD-10:G31.0	OMIM:603472
ICD-10:E72.8	OMIM:600721
ICD-10:E72.8	OMIM:613657
ICD-10:D81.2	OMIM:610163
ICD-10:D81.2	OMIM:615615
ICD-10:D81.2	OMIM:615617
ICD-10:H26.0	OMIM:600886
ICD-10:I89.0	OMIM:152800
ICD-10:Q87.2	OMIM:258200
ICD-10:Q44.6	OMIM:174050
ICD-10:Q44.6	OMIM:617004
ICD-10:Q87.8	OMIM:207740
ICD-10:G60.0	OMIM:611228
ICD-10:G12.2	OMIM:182960
ICD-10:G60.8	OMIM:300614
ICD-10:G12.2	OMIM:607641
ICD-10:G12.2	OMIM:158580
ICD-10:G71.0	OMIM:612998
ICD-10:G71.0	OMIM:612999
ICD-10:G71.0	OMIM:614302
ICD-10:G71.0	OMIM:181350
ICD-10:E88.8	OMIM:615440
ICD-10:Q78.2	OMIM:259775
ICD-10:K13.7	OMIM:158310
ICD-10:Q77.7	OMIM:242900
ICD-10:Q78.5	OMIM:191420
ICD-10:Q78.8	OMIM:156232
ICD-10:Q78.8	OMIM:613681
ICD-10:G11.2	OMIM:604326
ICD-10:E71.3	OMIM:231530
ICD-10:E71.3	OMIM:609975
ICD-10:I67.5	OMIM:615750
ICD-10:Q36.1	OMIM:615892
ICD-10:E74.8	OMIM:615751
ICD-10:Q87.8	OMIM:617752
ICD-10:Q87.8	OMIM:614407
ICD-10:G71.3	OMIM:616479
ICD-10:Q87.8	OMIM:113650
ICD-10:Q87.8	OMIM:610896
ICD-10:Q87.2	OMIM:188201
ICD-10:Q82.4	OMIM:106260
ICD-10:Q87.0	OMIM:106250
ICD-10:D43	OMIM:155755
ICD-10:D80.8	OMIM:619097
ICD-10:D80.8	OMIM:619096
ICD-10:D80.8	OMIM:276300
ICD-10:D80.8	OMIM:619101
ICD-10:Q87.3	OMIM:615923
ICD-10:F84.8	OMIM:615516
ICD-10:E83.3	OMIM:193100
ICD-10:E77.1	OMIM:256150
ICD-10:D69.4	OMIM:616937
ICD-10:G60.0	OMIM:311070
ICD-10:N07.6	OMIM:137950
ICD-10:N07.6	OMIM:601894
ICD-10:D81.0	OMIM:267500
ICD-10:G71.2	OMIM:607855
ICD-10:G71.2	OMIM:618138
ICD-10:E80.3	OMIM:254600
ICD-10:G11.1	OMIM:159800
ICD-10:C84.0	OMIM:254400
ICD-10:D61.0	OMIM:159550
ICD-10:Q87.8	OMIM:139210
ICD-10:Q77.2	OMIM:614376
ICD-10:Q77.2	OMIM:619479
ICD-10:Q77.2	OMIM:615630
ICD-10:Q77.2	OMIM:613819
ICD-10:Q77.2	OMIM:616300
ICD-10:Q77.2	OMIM:208500
ICD-10:Q77.2	OMIM:611263
ICD-10:Q77.2	OMIM:617088
ICD-10:Q87.8	OMIM:609296
ICD-10:G47.8	OMIM:148840
ICD-10:G31.8	OMIM:618252
ICD-10:Q87.8	OMIM:314580
ICD-10:D82.2	OMIM:200900
ICD-10:E88.8	OMIM:613559
ICD-10:Q77.7	OMIM:603546
ICD-10:D58.0	OMIM:612690
ICD-10:D58.0	OMIM:616649
ICD-10:D58.0	OMIM:182900
ICD-10:D58.0	OMIM:270970
ICD-10:D58.0	OMIM:612653
ICD-10:Q99.8	OMIM:300679
ICD-10:G11.4	OMIM:618093
ICD-10:G11.4	OMIM:619806
ICD-10:D32.9	OMIM:607174
ICD-10:D23.6	OMIM:132600
ICD-10:D23.4	OMIM:132600
ICD-10:D23.3	OMIM:132600
ICD-10:D74.0	OMIM:617971
ICD-10:D74.0	OMIM:617973
ICD-10:Q87.8	OMIM:300967
ICD-10:G11.0	OMIM:616719
ICD-10:E74.0	OMIM:612932
ICD-10:E71.3	OMIM:245050
ICD-10:Q04.3	OMIM:611523
ICD-10:I67.8	OMIM:616779
ICD-10:E72.1	OMIM:613752
ICD-10:T86.0	OMIM:614395
ICD-10:G60.8	OMIM:614116
ICD-10:Q87.8	OMIM:616263
ICD-10:E85.0	OMIM:254500
ICD-10:E85.2	OMIM:254500
ICD-10:E85.3	OMIM:254500
ICD-10:E85.1	OMIM:254500
ICD-10:G93.4	OMIM:618476
ICD-10:I77.8	OMIM:602248
ICD-10:D68.8	OMIM:613329
ICD-10:Q87.2	OMIM:263650
ICD-10:Q87.2	OMIM:619339
ICD-10:E88.8	OMIM:262000
ICD-10:Q87.0	OMIM:209885
ICD-10:Q87.8	OMIM:209970
ICD-10:Q82.8	OMIM:127600
ICD-10:G31.8	OMIM:615491
ICD-10:Q93.5	OMIM:609425
ICD-10:I71.2	OMIM:609192
ICD-10:I71.2	OMIM:610168
ICD-10:I71.2	OMIM:617168
ICD-10:I71.2	OMIM:613780
ICD-10:I71.2	OMIM:611788
ICD-10:I71.2	OMIM:607087
ICD-10:I71.2	OMIM:607086
ICD-10:I71.2	OMIM:614816
ICD-10:I71.2	OMIM:616166
ICD-10:I71.2	OMIM:619656
ICD-10:I71.2	OMIM:615582
ICD-10:I71.2	OMIM:615436
ICD-10:I71.2	OMIM:132900
ICD-10:I71.2	OMIM:619825
ICD-10:Q82.8	OMIM:124200
ICD-10:Q03.0	OMIM:307000
ICD-10:Q87.8	OMIM:236660
ICD-10:Q87.8	OMIM:600991
ICD-10:Q87.8	OMIM:614120
ICD-10:Q87.8	OMIM:236680
ICD-10:Q03.9	OMIM:236600
ICD-10:Q03.0	OMIM:236600
ICD-10:Q03.9	OMIM:615219
ICD-10:Q03.8	OMIM:615219
ICD-10:Q03.1	OMIM:615219
ICD-10:Q03.0	OMIM:615219
ICD-10:G12.2	OMIM:611637
ICD-10:H90.3	OMIM:610143
ICD-10:H90.3	OMIM:603720
ICD-10:H90.3	OMIM:618456
ICD-10:H90.3	OMIM:609952
ICD-10:H90.3	OMIM:610419
ICD-10:H90.3	OMIM:600791
ICD-10:H90.3	OMIM:600792
ICD-10:H90.3	OMIM:610220
ICD-10:H90.3	OMIM:614899
ICD-10:H90.3	OMIM:618481
ICD-10:H90.3	OMIM:616705
ICD-10:H90.3	OMIM:608219
ICD-10:H90.3	OMIM:618422
ICD-10:H90.3	OMIM:610153
ICD-10:H90.3	OMIM:610154
ICD-10:H90.3	OMIM:605428
ICD-10:H90.3	OMIM:608565
ICD-10:H90.3	OMIM:620238
ICD-10:H90.3	OMIM:613391
ICD-10:H90.3	OMIM:613392
ICD-10:H90.3	OMIM:613453
ICD-10:H90.3	OMIM:614861
ICD-10:H90.3	OMIM:607821
ICD-10:H90.3	OMIM:607039
ICD-10:H90.3	OMIM:604060
ICD-10:H90.3	OMIM:609439
ICD-10:H90.3	OMIM:618145
ICD-10:H90.3	OMIM:220290
ICD-10:H90.3	OMIM:613718
ICD-10:H90.3	OMIM:619804
ICD-10:H90.3	OMIM:613916
ICD-10:H90.3	OMIM:603629
ICD-10:H90.3	OMIM:614035
ICD-10:H90.3	OMIM:608653
ICD-10:H90.3	OMIM:600974
ICD-10:H90.3	OMIM:600971
ICD-10:H90.3	OMIM:614945
ICD-10:H90.3	OMIM:614944
ICD-10:H90.3	OMIM:610265
ICD-10:H90.3	OMIM:617637
ICD-10:H90.3	OMIM:617639
ICD-10:H90.3	OMIM:619500
ICD-10:H90.3	OMIM:601386
ICD-10:H90.3	OMIM:619093
ICD-10:H90.3	OMIM:609646
ICD-10:H90.3	OMIM:609647
ICD-10:H90.3	OMIM:616515
ICD-10:H90.3	OMIM:615974
ICD-10:H90.3	OMIM:608264
ICD-10:H90.3	OMIM:608265
ICD-10:H90.3	OMIM:610248
ICD-10:H90.3	OMIM:613079
ICD-10:H90.3	OMIM:619615
ICD-10:H90.3	OMIM:614617
ICD-10:H90.3	OMIM:607084
ICD-10:H90.3	OMIM:607101
ICD-10:H90.3	OMIM:609946
ICD-10:H90.3	OMIM:609941
ICD-10:H90.3	OMIM:613285
ICD-10:H90.3	OMIM:611451
ICD-10:H90.3	OMIM:602092
ICD-10:H90.3	OMIM:614414
ICD-10:H90.3	OMIM:618434
ICD-10:H90.3	OMIM:619174
ICD-10:H90.3	OMIM:611022
ICD-10:H90.3	OMIM:609706
ICD-10:H90.3	OMIM:609533
ICD-10:H90.3	OMIM:612645
ICD-10:H90.3	OMIM:618257
ICD-10:H90.3	OMIM:615837
ICD-10:H90.3	OMIM:617654
ICD-10:H90.3	OMIM:600060
ICD-10:H90.3	OMIM:607239
ICD-10:H90.3	OMIM:613685
ICD-10:H90.3	OMIM:603098
ICD-10:H90.3	OMIM:614934
ICD-10:H90.3	OMIM:603678
ICD-10:H90.3	OMIM:615540
ICD-10:H90.3	OMIM:601071
ICD-10:H90.3	OMIM:601072
ICD-10:H90.3	OMIM:609006
ICD-10:H90.3	OMIM:616042
ICD-10:H90.3	OMIM:605818
ICD-10:H90.3	OMIM:612433
ICD-10:H90.3	OMIM:600316
ICD-10:H90.3	OMIM:613865
ICD-10:H90.3	OMIM:612789
ICD-10:H90.3	OMIM:609823
ICD-10:H90.3	OMIM:610212
ICD-10:H90.3	OMIM:615429
ICD-10:H90.3	OMIM:613307
ICD-10:H90.3	OMIM:601869
ICD-10:H90.3	OMIM:603010
ICD-10:D68.8	OMIM:613490
ICD-10:G40.8	OMIM:610090
ICD-10:C22.2	OMIM:114550
ICD-10:E71.3	OMIM:201475
ICD-10:Q93.5	OMIM:613638
ICD-10:G11.2	OMIM:604121
ICD-10:Q72.5	OMIM:275220
ICD-10:Q10.5	OMIM:149700
ICD-10:E71.3	OMIM:609016
ICD-10:Q04.0	OMIM:304050
ICD-10:Q78.2	OMIM:166600
ICD-10:G31.8	OMIM:612952
ICD-10:G31.8	OMIM:615846
ICD-10:G31.8	OMIM:615010
ICD-10:G31.8	OMIM:610181
ICD-10:G31.8	OMIM:225750
ICD-10:G31.8	OMIM:619487
ICD-10:G31.8	OMIM:619486
ICD-10:G31.8	OMIM:610329
ICD-10:G31.8	OMIM:610333
ICD-10:E70.2	OMIM:203500
ICD-10:G31.8	OMIM:300523
ICD-10:E70.3	OMIM:300500
ICD-10:E74.0	OMIM:611881
ICD-10:Q87.0	OMIM:614284
ICD-10:Q87.0	OMIM:108300
ICD-10:Q87.0	OMIM:604841
ICD-10:Q87.0	OMIM:609508
ICD-10:Q87.0	OMIM:614134
ICD-10:Q78.1	OMIM:174800
ICD-10:D69.4	OMIM:612004
ICD-10:D69.4	OMIM:188000
ICD-10:Q87.8	OMIM:616108
ICD-10:I45.8	OMIM:616117
ICD-10:E77.1	OMIM:248510
ICD-10:G11.4	OMIM:108650
ICD-10:G11.1	OMIM:208850
ICD-10:G11.8	OMIM:215470
ICD-10:G11.1	OMIM:271245
ICD-10:G11.8	OMIM:271270
ICD-10:E79.8	OMIM:301835
ICD-10:G40.3	OMIM:310370
ICD-10:G40.3	OMIM:254800
ICD-10:G40.3	OMIM:612437
ICD-10:Q87.8	OMIM:268050
ICD-10:Q82.8	OMIM:268130
ICD-10:Q87.8	OMIM:268020
ICD-10:Q87.0	OMIM:277990
ICD-10:Q87.8	OMIM:616266
ICD-10:E70.3	OMIM:615312
ICD-10:E70.3	OMIM:113750
ICD-10:E71.3	OMIM:212140
ICD-10:Q93.5	OMIM:601362
ICD-10:Q93.5	OMIM:613884
ICD-10:Q04.8	OMIM:605013
ICD-10:M79.6	OMIM:615040
ICD-10:G20	OMIM:260300
ICD-10:G20	OMIM:168100
ICD-10:G72.8	OMIM:245340
ICD-10:E03.1	OMIM:275120
ICD-10:G25.3	OMIM:190100
ICD-10:Q79.6	OMIM:314400
ICD-10:Q61.2	OMIM:173900
ICD-10:Q61.2	OMIM:613095
ICD-10:Q61.2	OMIM:600666
ICD-10:Q61.2	OMIM:620056
ICD-10:Q61.2	OMIM:618061
ICD-10:Q77.7	OMIM:184095
ICD-10:E77.8	OMIM:613612
ICD-10:D82.8	OMIM:611926
ICD-10:G11.4	OMIM:616907
ICD-10:G71.2	OMIM:160150
ICD-10:G71.2	OMIM:255200
ICD-10:G71.2	OMIM:615959
ICD-10:D69.4	OMIM:616176
ICD-10:E75.1	OMIM:252650
ICD-10:E88.8	OMIM:603358
ICD-10:G24.8	OMIM:615034
ICD-10:K00.5	OMIM:620104
ICD-10:R82.1	OMIM:268200
ICD-10:R82.1	OMIM:550500
ICD-10:Q10.7	OMIM:165600
ICD-10:Q81.0	OMIM:131800
ICD-10:Q81.0	OMIM:619594
ICD-10:D72.8	OMIM:606445
ICD-10:Q82.8	OMIM:618625
ICD-10:G72.8	OMIM:255160
ICD-10:Q15.8	OMIM:615458
ICD-10:I27.0	OMIM:615344
ICD-10:I27.0	OMIM:615343
ICD-10:I27.0	OMIM:265400
ICD-10:Q87.3	OMIM:612918
ICD-10:E34.3	OMIM:615961
ICD-10:G23.0	OMIM:615643
ICD-10:Q82.8	OMIM:300918
ICD-10:Q82.8	OMIM:614594
ICD-10:Q82.8	OMIM:619208
ICD-10:Q87.0	OMIM:619293
ICD-10:Q85.0	OMIM:162210
ICD-10:Q85.0	OMIM:162200
ICD-10:N98.1	OMIM:608115
ICD-10:Q93.5	OMIM:166700
ICD-10:Q89.3	OMIM:617205
ICD-10:Q89.3	OMIM:613751
ICD-10:Q89.3	OMIM:306955
ICD-10:Q89.3	OMIM:270100
ICD-10:Q89.3	OMIM:601086
ICD-10:Q89.3	OMIM:605376
ICD-10:Q89.3	OMIM:618948
ICD-10:Q89.3	OMIM:614779
ICD-10:Q89.3	OMIM:616749
ICD-10:Q89.3	OMIM:606325
ICD-10:Q89.3	OMIM:619702
ICD-10:Q84.3	OMIM:106750
ICD-10:G60.2	OMIM:606002
ICD-10:G60.2	OMIM:615217
ICD-10:E77.8	OMIM:614727
ICD-10:G90.6	OMIM:604335
ICD-10:D81.6	OMIM:241600
ICD-10:D81.6	OMIM:604571
ICD-10:Q04.3	OMIM:615809
ICD-10:E26.0	OMIM:615474
ICD-10:Q82.4	OMIM:608290
ICD-10:Q87.8	OMIM:243605
ICD-10:Q93.5	OMIM:613444
ICD-10:E71.3	OMIM:611126
ICD-10:Q18.0	OMIM:113600
ICD-10:E70.8	OMIM:276880
ICD-10:Q33.6	OMIM:265380
ICD-10:E23.0	OMIM:146110
ICD-10:E23.0	OMIM:619755
ICD-10:E23.0	OMIM:614842
ICD-10:E23.0	OMIM:614841
ICD-10:E23.0	OMIM:614839
ICD-10:G71.0	OMIM:600334
ICD-10:E03.1	OMIM:274900
ICD-10:E03.0	OMIM:274900
ICD-10:E03.1	OMIM:274400
ICD-10:E03.0	OMIM:274400
ICD-10:E03.1	OMIM:274700
ICD-10:E03.0	OMIM:274700
ICD-10:E03.1	OMIM:274500
ICD-10:E03.0	OMIM:274500
ICD-10:E03.1	OMIM:607200
ICD-10:E03.0	OMIM:607200
ICD-10:E03.1	OMIM:274800
ICD-10:E03.0	OMIM:274800
ICD-10:G60.0	OMIM:614228
ICD-10:G93.8	OMIM:608611
ICD-10:E88.8	OMIM:615917
ICD-10:Q56.0	OMIM:610644
ICD-10:Q87.0	OMIM:114620
ICD-10:Q73.8	OMIM:112910
ICD-10:C19	OMIM:608615
ICD-10:Q04.3	OMIM:614039
ICD-10:Q04.3	OMIM:610031
ICD-10:E03.1	OMIM:275200
ICD-10:Q80.8	OMIM:616265
ICD-10:Q80.8	OMIM:618084
ICD-10:E78.4	OMIM:143470
ICD-10:D68.8	OMIM:228960
ICD-10:G11.3	OMIM:604391
ICD-10:G60.0	OMIM:600882
ICD-10:D81.8	OMIM:617638
ICD-10:E72.1	OMIM:617744
ICD-10:G11.4	OMIM:609727
ICD-10:G11.4	OMIM:609195
ICD-10:G11.4	OMIM:275900
ICD-10:G11.4	OMIM:609340
ICD-10:G11.4	OMIM:248900
ICD-10:G11.4	OMIM:607584
ICD-10:G11.4	OMIM:609041
ICD-10:G11.4	OMIM:608220
ICD-10:G11.4	OMIM:270750
ICD-10:I67.8	OMIM:175780
ICD-10:D81.8	OMIM:620449
ICD-10:D81.8	OMIM:616433
ICD-10:D84.8	OMIM:609981
ICD-10:G23.0	OMIM:300894
ICD-10:Q22.6	OMIM:277200
ICD-10:D69.8	OMIM:262890
ICD-10:D82.1	OMIM:192430
ICD-10:D82.1	OMIM:188400
ICD-10:D82.1	OMIM:125520
ICD-10:E75.2	OMIM:617560
ICD-10:Q87.1	OMIM:616777
ICD-10:Q87.1	OMIM:615807
ICD-10:Q87.1	OMIM:614728
ICD-10:Q87.1	OMIM:613823
ICD-10:Q87.1	OMIM:613676
ICD-10:Q87.1	OMIM:614851
ICD-10:Q87.1	OMIM:210600
ICD-10:Q87.1	OMIM:617523
ICD-10:Q87.1	OMIM:606744
ICD-10:G12.1	OMIM:181400
ICD-10:Q87.8	OMIM:300491
ICD-10:H53.8	OMIM:300843
ICD-10:G11.4	OMIM:614487
ICD-10:Q89.2	OMIM:188455
ICD-10:G47.2	OMIM:615224
ICD-10:G47.2	OMIM:604348
ICD-10:G47.2	OMIM:620015
ICD-10:G47.2	OMIM:616882
ICD-10:Q87.8	OMIM:619318
ICD-10:Q87.8	OMIM:619260
ICD-10:Q74.8	OMIM:150250
ICD-10:H18.5	OMIM:121900
ICD-10:F78.1	OMIM:616269
ICD-10:L72.8	OMIM:158320
ICD-10:G71.3	OMIM:615156
ICD-10:G71.0	OMIM:616052
ICD-10:E30.1	OMIM:139300
ICD-10:Q87.8	OMIM:618889
ICD-10:G71.3	OMIM:617070
ICD-10:Q87.8	OMIM:600559
ICD-10:Q87.8	OMIM:615465
ICD-10:E72.0	OMIM:234500
ICD-10:Q87.8	OMIM:601095
ICD-10:Q65.8	OMIM:142669
ICD-10:E70.2	OMIM:140350
ICD-10:Q74.2	OMIM:234280
ICD-10:E23.0	OMIM:182230
ICD-10:E23.0	OMIM:613986
ICD-10:D48.5	OMIM:132800
ICD-10:D84.8	OMIM:614891
ICD-10:D84.8	OMIM:614890
ICD-10:G70.0	OMIM:159400
ICD-10:G70.0	OMIM:607085
ICD-10:G70.0	OMIM:254200
ICD-10:G71.8	OMIM:609452
ICD-10:D69.8	OMIM:614009
ICD-10:G12.2	OMIM:313200
ICD-10:G71.0	OMIM:603511
ICD-10:G11.1	OMIM:616949
ICD-10:G11.1	OMIM:615705
ICD-10:Q68.8	OMIM:615065
ICD-10:Q75.4	OMIM:601829
ICD-10:C76.7	OMIM:215400
ICD-10:Q78.8	OMIM:224300
ICD-10:Q87.8	OMIM:227255
ICD-10:Q75.4	OMIM:201170
ICD-10:Q75.4	OMIM:101805
ICD-10:Q75.1	OMIM:201180
ICD-10:Q87.8	OMIM:251255
ICD-10:Q93.5	OMIM:613355
ICD-10:Q92.3	OMIM:614526
ICD-10:N04.0	OMIM:615861
ICD-10:Q87.8	OMIM:209770
ICD-10:Q87.8	OMIM:301815
ICD-10:Q84.6	OMIM:106995
ICD-10:Q68.8	OMIM:253310
ICD-10:Q68.8	OMIM:208158
ICD-10:G11.8	OMIM:616053
ICD-10:D47.7	OMIM:148000
ICD-10:Q93.5	OMIM:616975
ICD-10:Q93.5	OMIM:607872
ICD-10:Q93.5	OMIM:601808
ICD-10:E30.8	OMIM:615363
ICD-10:G60.0	OMIM:137200
ICD-10:E83.1	OMIM:231100
ICD-10:E53.8	OMIM:253260
ICD-10:Q77.3	OMIM:215105
ICD-10:Q02	OMIM:616577
ICD-10:Q87.3	OMIM:617011
ICD-10:D84.1	OMIM:613825
ICD-10:D84.1	OMIM:613789
ICD-10:D84.1	OMIM:612446
ICD-10:D84.1	OMIM:613790
ICD-10:D84.1	OMIM:609536
ICD-10:D84.1	OMIM:610102
ICD-10:D81.2	OMIM:608971
ICD-10:E26.8	OMIM:601198
ICD-10:H51.8	OMIM:257550
ICD-10:Q04.3	OMIM:601374
ICD-10:Q73.8	OMIM:314360
ICD-10:Q87.8	OMIM:601612
ICD-10:D18.0	OMIM:607859
ICD-10:Q87.8	OMIM:206750
ICD-10:G11.0	OMIM:206700
ICD-10:D18.0	OMIM:106070
ICD-10:Q87.8	OMIM:106220
ICD-10:C74.9	OMIM:616792
ICD-10:C74.9	OMIM:613015
ICD-10:C74.9	OMIM:613013
ICD-10:C74.9	OMIM:613014
ICD-10:C74.9	OMIM:613017
ICD-10:C74.9	OMIM:613016
ICD-10:C74.9	OMIM:256700
ICD-10:Q87.8	OMIM:600123
ICD-10:Q87.2	OMIM:212135
ICD-10:Q87.8	OMIM:270460
ICD-10:D44.8	OMIM:160980
ICD-10:D44.8	OMIM:605244
ICD-10:Q87.0	OMIM:619941
ICD-10:Q87.0	OMIM:254940
ICD-10:Q77.3	OMIM:302950
ICD-10:Q77.3	OMIM:602497
ICD-10:Q87.0	OMIM:615948
ICD-10:Q81.2	OMIM:131705
ICD-10:G71.0	OMIM:253601
ICD-10:Q68.8	OMIM:618186
ICD-10:Q68.8	OMIM:616286
ICD-10:Q68.8	OMIM:616287
ICD-10:Q68.8	OMIM:617468
ICD-10:D70	OMIM:162800
ICD-10:D70	OMIM:607847
ICD-10:J84.1	OMIM:263000
ICD-10:E88.8	OMIM:615395
ICD-10:Q13.8	OMIM:617319
ICD-10:E88.8	OMIM:617613
ICD-10:Q87.8	OMIM:616580
ICD-10:E76.2	OMIM:252300
ICD-10:G11.4	OMIM:312920
ICD-10:Q87.8	OMIM:617452
ICD-10:Q56.1	OMIM:613762
ICD-10:Q56.1	OMIM:154230
ICD-10:Q56.1	OMIM:300018
ICD-10:Q56.1	OMIM:616067
ICD-10:Q56.1	OMIM:612965
ICD-10:Q56.1	OMIM:615542
ICD-10:Q56.1	OMIM:616425
ICD-10:Q68.8	OMIM:187370
ICD-10:Q87.5	OMIM:309500
ICD-10:Q87.8	OMIM:300262
ICD-10:G24.1	OMIM:612953
ICD-10:I67.8	OMIM:600142
ICD-10:Q80.8	OMIM:609165
ICD-10:D53.1	OMIM:249270
ICD-10:G60.0	OMIM:608323
ICD-10:G60.0	OMIM:606483
ICD-10:G60.0	OMIM:607791
ICD-10:G12.2	OMIM:600794
ICD-10:G12.2	OMIM:619112
ICD-10:G12.2	OMIM:614751
ICD-10:G60.8	OMIM:608654
ICD-10:Q04.3	OMIM:225753
ICD-10:Q04.3	OMIM:610204
ICD-10:H35.5	OMIM:126700
ICD-10:H35.5	OMIM:126600
ICD-10:Q35.3	OMIM:119570
ICD-10:Q82.0	OMIM:153200
ICD-10:E71.1	OMIM:258501
ICD-10:Q82.8	OMIM:175800
ICD-10:G12.1	OMIM:615048
ICD-10:E34.8	OMIM:300855
ICD-10:D84.8	OMIM:607676
ICD-10:Q87.8	OMIM:615926
ICD-10:D47.9	OMIM:607271
ICD-10:Q80.2	OMIM:617571
ICD-10:Q80.2	OMIM:601277
ICD-10:Q80.2	OMIM:613943
ICD-10:Q80.2	OMIM:146750
